query_id	nugget_id	timestamp	importance	nugget_len	nugget_text
3	VMTS13.04.182	1343039510	2	17	Holmes is scheduled for an advisement hearing at 9:30 a.m. MDT at the courthouse in Centennial, Colorado.
3	VMTS13.04.184	1343072515	1	23	On July 23, 2012, Holmes, with hair still dyed reddish orange, made his first court appearance in Centennial, Colorado being represented by council.
3	VMTS13.04.185	1343072515	1	4	No bond was given.
3	VMTS13.04.186	1343072515	1	9	A mandatory protection order was issued by the judge.
3	VMTS13.04.187	1343072515	1	6	The judge appointed a public defender.
3	VMTS13.04.188	1343072515	1	12	Charges will be filed on July 30, 2012 at 9:30 a.m. MDT.
3	VMTS13.04.189	1343077473	1	14	Ten of the victims died at the scene and two died in local hospitals.
3	VMTS13.04.190	1343082418	2	28	The use of a 100 round ammunition drum has led to calls for support of House of Representatives bill H.R. 308, the Large Capacity Ammunition Feeding Device Act.
3	VMTS13.04.191	1343092676	1	10	Prosecutors are considering whether to ask for the death penalty.
3	VMTS13.04.192	1343151947	2	22	Warner Bros. stated it would be providing a "substantial" donation to Colorado's Community First Foundation to aid the victims of the shooting.
3	VMTS13.04.193	1343179008	1	21	Torrence Brown, Jr. revealed to celebrity news source TMZ that he had retained a lawyer and planned to file legal suit.
3	VMTS13.04.194	1343288426	1	21	On July 25, 2012, three of the five hospitals treating victims annoucned they will limit or completely wipe out medical bills.
3	VMTS13.04.195	1343291494	1	6	Residents were allowed back into apartments.
3	VMTS13.04.196	1343288426	1	14	The public and Warner Bros. have contributed nearly $2 million dollars to help victims.
3	VMTS13.04.198	1343428734	1	30	Immediately after the attack, people around the U.S. were arrested for threats at movie theaters or workplaces that referenced the Aurora attack, including incidents in Maine, Arizona, and Southern California.
3	VMTS13.04.199	1343429444	1	35	A terror threat was thwarted in a Maryland suburb of Washington, D.C. when a heavily armed man called in several threats to his workplace saying he is a "Joker" referring to the Aurora suspect's statement.
3	VMTS13.04.200	1343461424	1	23	Text messages from an unidentified source circulated in central NY State, warning of a possible attack in Sangertown Mall, located in New Hartford.
3	VMTS13.04.201	1343481708	1	30	Cinemark, owners of the Century 16 Theater, said it was willing to pay any funeral expenses incurred by the deceased victims families not covered by the Crime Victims' Compensation Fund.
3	VMTS13.04.202	1343510208	1	42	It was announced that in the wake of the shooting, DC Comics would delay the release of ''Batman Incorporated'' #3, which featured a scene of a Leviathan agent brandishing at handgun at a classroom full of children while disguised as a schoolteacher.
3	VMTS13.04.203	1343510208	1	34	it was announced that Warner Brothers Animation and Cartoon Network would edit the content in the upcoming ''Beware the Batman'' animated series in order to make the firearms in the show seem less realistic.
3	VMTS13.04.204	1343661563	1	24	Shirley Wygal, the mother of victim Rebecca Wingo, retained a lawyer in Los Angeles to file a legal case against the Century 16 Theater.
3	VMTS13.04.205	1343677347	1	31	Judge William Blair Sylvester has placed a gag order on lawyers and law enforcement, sealing the court file and barring the university from releasing public records relating to Holmes' year there.
3	VMTS13.04.206	1343677906	1	33	On July 30, 2012, taken through an underground tunnel that connects the courthouse to the Arapahoe County Jail, Colorado prosecutors filed formal charges against Holmes which included 12 counts of first degree murder.
3	VMTS13.04.207	1343681152	1	22	Holmes answered yes when the judge if he agreed to waive his right to a preliminary hearing in the next 35 days.
4	VMTS13.06.001	1344204732	3	4	'Wisconsin Sikh Temple shooting
4	VMTS13.06.003	1344204732	2	5	Shooting occurs on August 5
4	VMTS13.06.004	1344204732	-1	8	Worshippers held hostage before the police freed them.
4	VMTS13.06.005	1344204732	2	3	Many gunmen involved
4	VMTS13.06.006	1344204732	2	6	One suspect is still at large.
4	VMTS13.06.007	1344204956	2	5	Fatalities are not yet known
4	VMTS13.06.008	1344204956	3	3	Possible hate crime
4	VMTS13.06.009	1344205274	1	6	Shooting occurs in Oak Creek, Wisconsin
4	VMTS13.06.010	1344206963	3	5	Seven  fatalities including shooter
4	VMTS13.06.011	1344207120	2	8	Shooter believed to be a lone gunman 
4	VMTS13.06.012	1344207120	3	5	Shooter killed by an officer
4	VMTS13.06.013	1344207120	2	6	Officer responded to multiple 911 calls
4	VMTS13.06.014	1344210752	1	8	The Joint Terrorism Task Force investigated the site,
4	VMTS13.06.015	1344210752	1	11	The shooting has not been confirmed as an act of terrorism
4	VMTS13.06.016	1344210752	2	12	Sikhs in the Milwaukee area had previously been the target of violence
4	VMTS13.06.017	1344210752	2	10	Sikhs a target after the September 11 attacks in 2001.
4	VMTS13.06.018	1344211120	2	8	A police officer had been shot multiple times
4	VMTS13.06.019	1344213396	1	5	Wounded officer, a 20-year veteran,
4	VMTS13.06.020	1344213396	2	5	Officer was expected to survive
4	VMTS13.06.021	1344213396	-1	7	The temple was preparing for a meal
4	VMTS13.06.022	1344213396	1	6	Up to 400 guests were expected
4	VMTS13.06.023	1344213396	1	11	Not that many people had arrived when the gunman opened fire.
4	VMTS13.06.024	1344213396	1	7	Suspect a heavy build, bald white male
4	VMTS13.06.026	1344214920	-1	8	Children’s classes were due to begin at 11.30am.
4	VMTS13.06.027	1344214920	1	14	It was built about 6-7 years ago, and is spread over an expansive area.
4	VMTS13.06.028	1344214920	1	11	More than a dozen ambulances have been parked outside the temple
4	VMTS13.06.029	1344215081	3	18	Multiple civilians were killed or injured at the scene of the attack, with others taken to the hospital.
4	VMTS13.06.030	1344216354	1	7	Four people were killed inside the temple
4	VMTS13.06.032	1344216354	1	9	Three people, including the gunman, died outside the temple
4	VMTS13.06.033	1344217298	1	7	Multiple individuals were transported to Froedtert Hospital
4	VMTS13.06.034	1344217660	2	16	About 300 to 400 people were reportedly at the temple during the time of the shooting
4	VMTS13.06.035	1344218418	2	6	The FBI will lead the investigation.
4	VMTS13.06.040	1344218877	1	23	Pres Obama said that he and Michele were deeply saddened to learn of the shooting that tragically took so many lives in Wisconsin.
4	VMTS13.06.042	1344218877	1	25	Pres Obama notes that we are reminded how much our country has been enriched by Sikhs, who are a part of our broader American family.
4	VMTS13.06.043	1344219006	1	14	Three adult men were transported to Froedtert Hospital, including one of the responding officers
4	VMTS13.06.044	1344219800	1	19	The eyewitnesses offered conflicting stories of the attack; several of them said that there was more than one gunman.
4	VMTS13.06.045	1344220981	1	13	Governor Scott Walker also issues a statement expressing his condolence for the victims.
4	VMTS13.06.046	1344220981	1	7	Gov. Scott expresses gratitude to first responders,
4	VMTS13.06.047	1344221377	2	23	Police evacuated neighbors from the area of Packard and Holmes in Cudahy, a city in Milwaukee County, with the FBI and ATF on-scene.
4	VMTS13.06.048	1344222446	1	29	Initial reports stated that more than one gunman may have fled into wooded area adjacent to the temple and that police were searching the woods for the escaping gunmen.
4	VMTS13.06.049	1344223820	1	16	The deceased suspect's neighbors described him as a young, white male, who had just moved in.
4	VMTS13.06.050	1344224985	-1	13	Temple officials reported seeing suspicious individuals in the days prior to the incident.
4	VMTS13.06.051	1344225575	2	18	The Topeka-based Westboro Baptist Church announced on their website that one of their members carried out the attack
4	VMTS13.06.052	1344237110	1	16	Local Sikh residents said that the incident shocked their community, noting the rarity of such incidents.
4	VMTS13.06.054	1344273121	3	22	The shooter was identified as Wade Michael Page, a veteran of the U.S. Army who in 1998 was given a dishonorable discharge
4	VMTS13.06.055	1344278696	3	18	The gunman belonged to a radical Neo Nazi movement that advocated hate against jews and other minority groups.
4	VMTS13.06.056	1344279241	2	16	The suspect has been identified as a member of the racist white power band End Apathy.
4	VMTS13.06.057	1344280539	2	9	Alleged Sikh Temple Shooter Former Member of Skinhead Band
4	VMTS13.06.058	1344280539	1	11	The suspect  has been a member of hate rock bands.
4	VMTS13.06.059	1344280539	2	17	The bands name, End Apathy, reflected Page's wish to "figure out how to end people’s apathetic ways"
4	VMTS13.06.060	1344280848	1	2	Suspect's motivation-unclear.
4	VMTS13.06.061	1344282490	1	8	They were investigating ties to white supremacy groups.
4	VMTS13.06.062	1344282717	2	10	Page had legally purchased the gun used in the attack.
4	VMTS13.06.063	1344283108	1	16	The suspect entered the white power music scene in 2000 and founded End Apathy in 2005
4	VMTS13.06.064	1344283204	1	32	Speaking with the Associated Press, an eyewitness stated, "Between ten and ten-thirty, four white males who were dressed darkly, dressed in all black clothing, came in and opened fire on our congregation.
4	VMTS13.06.066	1344287371	1	13	Mitt Romney called the shootings “a senseless act of violence and a tragedy”
4	VMTS13.06.067	1344288496	2	12	The victims who were fatally shot included five men and one woman,
4	VMTS13.06.068	1344288824	2	29	The suspect was discharged in 1998 and was ineligible for reenlistment. U.S. military sources indicate that Page was discharged for "patterns of misconduct" and for being drunk on duty.
4	VMTS13.06.069	1344289901	2	19	The suspect said  in his own words he wanted to "go out and shoot some towel-heads" following 9/11.
4	VMTS13.06.070	1344290458	2	16	The FBI said that they were not aware of any past threats made against the temple.
4	VMTS13.06.071	1344290682	1	28	Lt. Brian Murphy, who waved off help and directed officers to aid others who had been wounded, was hit at least eight times by the suspect at close-range.
4	VMTS13.06.072	1344291809	1	25	Local Sikh residents said the incident shocked their community. A temple member said, "It will take a long time to heal. We're hurt very badly."
4	VMTS13.06.073	1344301177	2	33	Manmohan Singh, a Sikh, stated that he was "shocked and saddened" by the attacks, adding: "That this senseless act of violence should be targeted at a place of religious worship is particularly painful.
4	VMTS13.06.074	1344306923	1	11	India protested calling for more government action to address hate crimes.
4	VMTS13.06.075	1344336327	2	28	On the morning after the tragedy, The 700 Club's Pat Robertson placed the blame for the shooting at the Sikh Temple on atheists and those who "hate God."
4	VMTS13.06.076	1344358592	1	30	Page was initially a repairman for the Hawk missile system before switching jobs to become one of the Army’s psychological operations specialists assigned to a battalion at Fort Bragg, N.C.
4	VMTS13.06.077	1344368524	1	18	Nancy Powell,United States Ambassador to India, paid homage to the shootingvictims at Gurudwara Bangla Sahib in New Delhi.
4	VMTS13.06.078	1344371150	1	31	His mother, Laura Lynn, apologized to the Sikh victims]. and said she was not in touch with her son for the past twelve years, after she divorced his father Alvin Page.
4	VMTS13.06.079	1344374416	1	11	The suspect's former friend, Chris Robillard, descrbed. him as a loner
4	VMTS13.06.080	1344374416	1	15	The suspect's former friend said that he had talked about an "impending racial holy war".
4	VMTS13.06.081	1344375102	1	10	Wisconsin shooting stirs Obama to call only for 'soul searching'
4	VMTS13.06.082	1344375740	1	34	US based Sikh community groups would provide first-hand assistance to the families of the victims and have urged Sikh-Americans to organize interfaith vigils on August 8 to pray for the victims and their families.
4	VMTS13.06.083	1344376947	1	11	Wade Michael Page's acquaintances recall a troubled man guided by hate|
4	VMTS13.06.084	1344380561	1	21	According to Wade Page's  neighbors, he lived alone, rarely left his one-bedroom apartment and never made an eye-contact with them.
4	VMTS13.06.085	1344383515	2	15	New York-based Sikhs for Justice group has pledged $10,000 award to hero cop  Murphy.
4	VMTS13.06.086	1344391907	1	19	Page later worked as a truck driver, but was fired in 2010 after receiving a citation for impaired driving.
4	VMTS13.06.087	1344397231	1	1	sikh-temple-shooter-had-history-of-getting-in-trouble-for-drinking
4	VMTS13.06.088	1344411165	2	45	Oak Creek Police Chief John Edwards declined to speculate on the motive behind the attack, saying "I don't know why, and I don't know that we'll ever know, because when he died, that died with him what his motive was or what he was thinking."
4	VMTS13.06.089	1344411165	1	15	Edwards also said that he did not think that the attack was planned in advance.
4	VMTS13.06.090	1344414056	1	37	His community under attack, Sikh Temple of Wisconsin president Satwant Singh Kaleka fought back with all his strength and a simple butter knife, trying to stab a murderous gunman before taking two fatal gunshots to the leg.''"
4	VMTS13.06.091	1344417776	1	37	Candlelight vigils were held at the nearest other Sikh temple in Brookfield, Wisconsin, on August 6, and following the National Night Out rally in Oak Creek on August 7, with dignitaries including Wisconsin's governor at both events.
4	VMTS13.06.092	1344430855	1	26	Authorities later released an audio recording of the incident, in which the first responding officer at the scene, Lieutenant Brian Murphy, was shot by the gunman.
4	VMTS13.06.093	1344430855	1	29	Audio recording of the event contained the words "I have someone walking out the driveway towards me. Man with a gun, white t-shirt", followed by the sound of gunshots.
4	VMTS13.06.094	1344453723	2	17	Giani Gurbachan Singh, the Sikhs’ highest-ranking priest, called the shooting a “security lapse” by the U.S. government
4	VMTS13.06.095	1344453723	2	21	The Sikhs highest ranking priest called on worshippers in the United States to adopt all possible security measures at their temples.
4	VMTS13.06.096	1344455021	2	5	Wisconsin temple shooter killed himself
4	VMTS13.06.097	1344458415	1	26	.The FBI clarified that Page .had died from a self-inflicted gunshot wound to the head, after being shot in the stomach by officers attending the incident.
4	VMTS13.06.098	1344496671	-1	21	Citizens have applied pressure to authorities to comment on the actions of Page to determine if a hate crime was committed.
4	VMTS13.06.099	1344496671	1	21	According to the legal definition of a hate crime, the required evidence to attribute this classification has not yet been obtained.
4	VMTS13.06.101	1344503134	2	19	O.n July 28, 2012 at a gun shop in West Allis, Wisconsin. The owner of the shop said 
4	VMTS13.06.102	1344503134	2	19	Page passed the background checks required, and paid $650 cash for the gun, along with three 19-round ammunition magazines.
4	VMTS13.06.103	1344504334	1	35	Following the shooting, photographs of Page appeared in media reports showing him with a range of tattoos on his arms and upper body, which were claimed to show his links to white supremacist organizations. {
4	VMTS13.06.104	1344544923	1	17	On August 9, Indian MPs joined ranks in parliament to offer condolences to families of the victims.
4	VMTS13.06.105	1344545283	1	19	Three days later, President Barack Obama called Indian Prime Minister Manmohan Singh to express his condolences over the incident.
4	VMTS13.06.106	1344591035	2	23	The gurdwara was thrown open for the public again, five days after six worshippers were killed on its premises by a white supermacist.
4	VMTS13.06.107	1344678429	2	20	US Attorney General Eric Holder described the incident as "an act of terrorism, an act of hatred, a hate crime."
4	VMTS13.06.108	1344920653	1	26	This incident drew notable reactions from Prime Minister Singh of India, as well as others, and dignitaries attended candlelight vigils in both the U.S. and India.
5	VMTS13.08.013	1345624512	3	3	Tropical Storm Isaac
5	VMTS13.08.015	1345624512	1	11	Ninth tropical cyclone, eighth named storm of 2012 Atlantic hurricane season
5	VMTS13.08.017	1345624512	1	11	Strengthened to tropical storm Aug 21 east of the Lesser Antilles
5	VMTS13.08.022	1345624512	1	11	TS watch Aug 21: Anguilla, Saba, Sint Eustatius, Sint Maartin, Martinique
5	VMTS13.08.025	1345624512	1	15	TS warning Aug 22 for British Virgin Islands, Puerto Rico, and US Virgin Islands 
5	VMTS13.08.026	1345624512	2	10	Hurricane watch Aug 22 for Puerto Rico, US Virgin Islands
5	VMTS13.08.027	1345624512	2	11	Isaac a threat to 2012 Republican National Convention in Tampa, Florida
5	VMTS13.08.030	1345625672	1	7	National Hurricane Center began monitoring Aug 17
5	VMTS13.08.032	1345683159	1	10	TS watch for north coast of Dominican Republic Aug 22
5	VMTS13.08.033	1345683159	2	9	Hurricane watch Dominican Republic south coast eastward Aug 22
5	VMTS13.08.034	1345683159	1	13	Guantanamo Bay Naval Base postponed trial for five alleged planners of 9/11 attacks
5	VMTS13.08.041	1345754790	1	14	TS warning British Virgin Islands, Puerto Rico, Vieques, Culebra, US Virgin Islands Aug 23
5	VMTS13.08.042	1345754790	1	11	TS watch: Southeastern Ragged Island, Turks and Caicos Islands Aug 23
5	VMTS13.08.043	1345754790	3	19	Hurricane warning: South coast of Dominican Republic from Isla Saona westward to the Haiti southern border; Haiti Aug 23
5	VMTS13.08.048	1345857263	1	9	TS watch: Jamaica, Bahamas, the Florida Keys Aug 24
5	VMTS13.08.049	1345879296	2	4	Hurricane watch:the Florida Keys
5	VMTS13.08.052	1345907064	3	6	Hurricane warning: Haiti; the Florida Keys
5	VMTS13.08.053	1345919769	3	13	2 killed in Haiti; damage reported from the wind and rainfall Aug 25
5	VMTS13.08.054	1345924989	3	6	At least three deaths in Haiti
5	VMTS13.08.055	1345925299	3	9	Florida Governor declared a state of emergency Aug 25
5	VMTS13.08.056	1345928182	3	13	Expected to make landfall on the Florida Panhandle as a Category 2 hurricane.
5	VMTS13.08.057	1345928392	1	18	TS watch: all of Florida south of Bonita Aug 24 Spring, including Lake Okeechobee and the Florida Keys.
5	VMTS13.08.058	1345929094	1	9	TS watch: Florida - Golden Beach southward Aug 24
5	VMTS13.08.059	1345940333	2	10	As many as 5,000 people reported evacuated in Haiti Aug25
5	VMTS13.08.060	1345940333	2	6	Dominican Republic evacuated nearly 7,800 
5	VMTS13.08.061	1345952661	2	21	Announce that RNC convention would only convene for a short time on August 27 and recess until Tuesday afternoon, August 28th
5	VMTS13.08.063	1345965592	3	15	Isaac swept across Haiti’s southern peninsula, where it caused flooding and at least four deaths
5	VMTS13.08.064	1345993446	2	10	Dominican Republic: no reports of casualties;at least 49 homes destroyed
5	VMTS13.08.065	1346005371	3	13	Expected to make landfall in Alabama as at least a Category 2 hurricane.
5	VMTS13.08.066	1346009720	2	17	Hurricane watch: east of Morgan City, Louisiana to Indian Pass, Florida, including the city of New Orleans
5	VMTS13.08.067	1346012915	3	20	Expected to make landfall in the northern Gulf Coast of the United States as at least a Category 2 hurricane
5	VMTS13.08.068	1346018845	3	7	Issac made landfall on Hispaniola Aug 24
5	VMTS13.08.070	1346034081	2	7	Storm delays start of Republican National Convention
5	VMTS13.08.072	1346038489	2	6	Reports of exposed levees Aug 26
5	VMTS13.08.073	1346038548	2	6	Reports of exposed levees in Louisiana
5	VMTS13.08.076	1346045941	2	9	Mississippi Governor declared a state of emergency Aug 26
5	VMTS13.08.077	1346045941	2	16	Officials in Louisiana's St. Parish County ordered the evacuation of more than 53,000 residents Aug 26
5	VMTS13.08.078	1346046435	2	25	Haitian - at least 14,000 people had left their homes, another 13,500 in emergency shelters; at least a dozen houses destroyed and 269 damaged 
5	VMTS13.08.080	1346047513	3	5	2 deaths reported Dominican Republic
5	VMTS13.08.081	1346048062	2	10	Gov. Bobby Jindal declared a state of emergency in Louisiana.
5	VMTS13.08.082	1346049721	2	7	Alabama declared a state of emergency 
5	VMTS13.08.084	1346069241	3	19	Isaac is expected to make landfall late Aug. 28 or Aug. 29 as at least a Category 2 hurricane.
5	VMTS13.08.085	1346073629	2	7	4000 National Guard troops have been activated.
5	VMTS13.08.088	1346069241	1	12	Aug. 29, the seven year anniversary of the landfall of Hurricane Katrina
5	VMTS13.08.090	1346128990	3	6	Hurricane Isaac - catagory one hurricane
5	VMTS13.08.091	1346136609	3	11	Haiti death toll revised to at least 19, with 16 missing
5	VMTS13.08.092	1346136609	2	11	At least 30,000 residents were evacuated across the island of Hispaniola.
5	VMTS13.08.093	1346136665	3	4	At least five fatalities
5	VMTS13.08.094	1346137997	2	20	Approx 78% of the Gulf's crude oil production and 48% of its natural gas production had been closed Aug 27
5	VMTS13.08.096	1346149345	2	9	1,500 National Guard troops to Mississippi's 3 southern counties
5	VMTS13.08.097	1346149674	3	15	Isaac passed over Hispaniola and Cuba as a strong tropical stormstorm, killing at least 24
5	VMTS13.08.098	1346150589	2	11	President Obama ordered federal aid to Louisiana beginning on August 26
5	VMTS13.08.100	1346176505	3	9	Florida: 2 people died in separate weather-realted traffic accidents
5	VMTS13.08.101	1346184787	3	11	Current track indicates Issac will make landfill slight west of Houma
5	VMTS13.08.102	1346187211	3	13	Isaac became hurricane about 75 mi SSE of mouth of the Mississippi River
5	VMTS13.08.103	1346194938	2	15	Governor Bentley lifted mandatory evacuation, issued voluntary orders for areas vulnerable to Isaac Aug 28
5	VMTS13.08.104	1346196029	2	13	The president signed an emergency declaration for the state of Mississippi Aug 28
5	VMTS13.08.105	1346213035	3	15	Isaac's first landfall 7:00 pm CDT Aug 28 near the mouth of the Mississippi River.
5	VMTS13.08.106	1346213730	2	8	Louisiana - A dangerous storm surge was reported.
5	VMTS13.08.107	1346216314	2	15	Around 100,000 without power in SE Louisiana as of Tuesday evening, mainly in Jefferson Parishes
5	VMTS13.08.108	1346216610	2	14	Mississippi: a 5.5-foot storm surge was reported in Hancock County as of Tuesday evening.
5	VMTS13.08.109	1346231833	2	6	250,000 without power in southeast Louisiana.
5	VMTS13.08.110	1346251105	2	15	Louisiana: 4-9 feet of water in Plaquemines Parish; rescue crews struggle to reach those trapped
5	VMTS13.08.111	1346252928	2	8	Mississippi: Flooding of homes reported in Biloxi Bay
5	VMTS13.08.112	1346253189	2	10	438,150 customers are without power in Louisiana, Mississippi and Arkansas
5	VMTS13.08.113	1346255548	3	18	Isaac made a second and final landfall at 2:00 AM CDT the next morning at Point Fourchon, Louisiana.
5	VMTS13.08.114	1346257226	2	9	Destin, Florida, reports of heavy damage on August 29
5	VMTS13.08.115	1346256011	2	7	At least 486,298 without power in Louisiana
5	VMTS13.08.116	1346258587	2	6	Without power in Louisiana Wednesday morning.
5	VMTS13.08.117	1346259092	2	25	Army Corps of Engineers closed the Seabrook Floodgate and the IHNC Lake Borgne Surge Barrier to protect the New Orleans area from a storm surge.
5	VMTS13.08.118	1346251707	2	18	Levee 18 mi on east bank of Plaquemines Parish overtopped from St. Bernard Parish Line to White Ditc
5	VMTS13.08.119	1346256358	3	6	Haiti: reports up to 29 deaths
5	VMTS13.08.120	1346260015	2	8	Alabama: Coastal flooding in towns in Orange Beac
5	VMTS13.08.121	1346261964	2	9	Wednesday AM, over 522,150000 without power across four states.
5	VMTS13.08.122	1346262196	2	13	Mississippi: 2,132 evacuees in 31 shelters; about 4,000 without power 5:30 a.m. CT
5	VMTS13.08.123	1346263852	3	22	Isaac made landfall at 6:45 p.m. CDT on Aug 28, just SW of mouth of Mississippi River with winds of 80 mph
5	VMTS13.08.124	1346263852	3	14	Isaac struck Louisiana again just west of Port Fourchon 2:15 a.m. CDT Aug 29
5	VMTS13.08.125	1346263852	2	16	Hours after it made landfall, Isaac's eye became less circular and open on the western side.
5	VMTS13.08.126	1346281622	3	5	Tropical Storm Isaac August 29
5	VMTS13.08.127	1346289517	2	8	Wednesday afternoon, over 600,000 in Louisiana without power
5	VMTS13.08.128	1346289597	2	16	The storm dropped to tropical storm status at 1900 UTC.All hurricane advisories were discontinued after that
5	VMTS13.08.129	1346295599	2	16	Levee in SE Louisiana's Isaac flooded Plaquemines Parish will be breached to relieve pressure on it
5	VMTS13.08.130	1346298943	1	5	36-year-old man killed in Louisiana
5	VMTS13.08.131	1346303967	2	8	Wednesday, over 800,000 without power across four states
5	VMTS13.08.132	1346323097	2	13	Wednesday, over 817,000 without power in LA, MS, AL, FL, TX and AR
5	VMTS13.08.133	1346331414	2	6	Thursday, 673,402 in Louisiana without power.
5	VMTS13.08.134	1346342179	2	8	In Slidell, LA pumping stations can't keep up.
5	VMTS13.08.135	1346343427	3	15	1 killed in Mississippi: Man crushed in his tow truck in Picayune by falling tree
5	VMTS13.08.136	1346354665	2	12	Winds left at least 16,900 customers in Palm Beach County without electricity.
5	VMTS13.08.137	1346355792	2	11	Aug 30 mandatory evacuation at least 50,000 along the Tangipahoa River
5	VMTS13.08.138	1346355792	2	6	Levee apparently broke near Lake Tangipahoa
5	VMTS13.08.140	1346357203	2	7	Damage in Palm Beach County totaled $71.59&nbsp;million.
5	VMTS13.08.141	1346366641	2	14	50 percent chance damaged dam - which holds back Lake Tangipahoa - would fail
5	VMTS13.08.142	1346375179	2	10	4 p.m. UTC Aug 30 = Isaac becomes tropical depression
5	VMTS13.08.143	1346375360	2	9	Preliminary estimates of insured damage is near $1.5 billion.
5	VMTS13.08.144	1346376136	2	9	4 to 16 inches of rain over southeast Mississippi
5	VMTS13.08.146	1346398272	3	4	2 deaths in LA
5	VMTS13.08.147	1346399158	2	8	115 survivors rescued from flooded homes in Braithwaite
5	VMTS13.08.148	1346420094	3	5	Dissipated on August 31, 2012
5	VMTS13.08.149	1346429374	3	5	Killing at least 29 people
5	VMTS13.08.150	1346477050	2	13	Thursday, over 900,000 without power in Louisiana, Mississippi, Alabama, Florida, Texas and Arkansas.
5	VMTS13.08.151	1346479386	3	8	At least three others died in the state
5	VMTS13.08.152	1346479606	3	9	62 year-old woman died in Mississippi on August 30
5	VMTS13.08.154	1346480078	3	22	At least 9 fatalities have been confirmed in the United States - 5 in Louisiana and two each in Mississippi and Florida.
5	VMTS13.08.155	1346545426	3	7	Killing at least 34 peoplepeople in Hispaniola
5	VMTS13.08.156	1346714984	1	15	Isaac uncovered a boat believed Civil War blockade runner on beaches of Gulf Shores, Alabama
5	VMTS13.08.157	1346779376	1	12	The Rachael - believed ran aground in Gulf Shores, Alabama in 1930
5	VMTS13.08.158	1346794287	2	8	At least 13,000 Louisiana homes damaged by Isaac.
6	VMTS13.09.002	1351038045	2	12	Sandy is the eighteenth named storm of the 2012 Atlantic hurricane season.
6	VMTS13.09.003	1351038045	2	12	October 22nd Sandy strengthened from a tropical depression into a tropical storm
6	VMTS13.09.004	1351038045	2	10	2 pm Oct 23 Sandy moving north-northeast at 4 knots
6	VMTS13.09.005	1351038045	2	19	2 pm Oct 23 tropical storm force winds extend outward up to 90 miles from the center of Sandy.
6	VMTS13.09.006	1351040013	1	3	forecast track uncertain
6	VMTS13.09.007	1351040013	1	11	could turn towards Bermuda or go straight to the Eastern U.S.
6	VMTS13.09.008	1351040013	2	8	it will  impact eastern coast of Florida.
6	VMTS13.09.009	1351050896	1	20	remaining nearly stationary over the warm waters of southwestern Caribbean Sea not a good sign for this time of year."
6	VMTS13.09.010	1351052396	2	2	U.S. fatalities
6	VMTS13.09.011	1351052453	1	8	It formed from an elongated tropical wave 
6	VMTS13.09.012	1351052453	1	9	strengthened in the eastern Caribbean far south of Jamaica.
6	VMTS13.09.013	1351052453	1	10	most likely to become a hurricane before landfall in Jamaica.
6	VMTS13.09.014	1351054339	2	5	Carolinas also a danger zone
6	VMTS13.09.015	1351055589	1	17	flights out of SE US, Central America, and Caribbean likely to be canceled until Oct 28 
6	VMTS13.09.016	1351064745	1	7	11 pm Oct 24 winds 50 mph
6	VMTS13.09.017	1351064745	1	9	11 pm Oct 24 moving NNE at 9 knots
6	VMTS13.09.019	1351086000	1	7	5 am Oct 24 winds 70 mph
6	VMTS13.09.020	1351086000	2	3	Sandy caused fatalities
6	VMTS13.09.021	1351105536	2	8	Sandy upgraded to a Cat 1 hurricane 
6	VMTS13.09.022	1351107425	2	14	morning of Oct 24, extremely cold cloud tops (-90°C) suggested Sandy was strengthening quickly.
6	VMTS13.09.023	1351128372	2	7	at least one person killed in Haiti
6	VMTS13.09.024	1351138803	2	4	One killed in Jamaica
6	VMTS13.09.025	1351138803	2	5	In Jamaica damage was extensive
6	VMTS13.09.026	1351144013	1	7	Looters shot a police official in Jamaica
6	VMTS13.09.027	1351144220	2	9	More than 1,000 people went to shelters in Jamaica
6	VMTS13.09.028	1351144639	3	13	Sandy's center predicted to  travel along east coast of the US 
6	VMTS13.09.029	1351145678	2	7	Sandy made direct hit on Jamaica 
6	VMTS13.09.030	1351148685	1	7	11 pm Oct 25 winds 115 mph
6	VMTS13.09.031	1351155315	2	5	Became a cat 2 storm
6	VMTS13.09.033	1351183247	1	7	at least 1 person in Cuba killed
6	VMTS13.09.034	1351219725	1	5	Hurricane Sandy dubbed '''Frankenstorm''' 
6	VMTS13.09.035	1351220927	3	4	widespread damage in Cuba
6	VMTS13.09.036	1351220927	1	5	particularly to Santiago de Cuba
6	VMTS13.09.037	1351223072	1	7	no damage to the prison at Guantanamo
6	VMTS13.09.038	1351223407	2	22	upper US East Coast has good chance of suffering from   an unusual hybrid of Hurricane Sandy and a winter storm
6	VMTS13.09.039	1351225570	3	9	Storm could have major impact on New York City
6	VMTS13.09.040	1351225570	3	7	storm surges could flood parts of Manhattan
6	VMTS13.09.041	1351229519	2	5	3 killed in Haiti 
6	VMTS13.09.042	1351229519	2	4	11 killed in Cuba
6	VMTS13.09.043	1351235827	1	7	11 pm Oct 26 winds 90 mph
6	VMTS13.09.044	1351236272	2	7	 Sandy weakened to a Category 1.
6	VMTS13.09.045	1351237434	2	2	evacuations advised
6	VMTS13.09.046	1351240990	2	12	21 people have been confirmed killed across the Bahamas and the Caribbean
6	VMTS13.09.047	1351244306	1	10	Utilities and emergency managers along East Coast preparing for Sandy
6	VMTS13.09.048	1351253132	3	7	high probability east coast will get slammed
